primaryImage,Object Date
https://images.metmuseum.org/CRDImages/ep/original/DP162139.jpg,ca. 1805
https://images.metmuseum.org/CRDImages/ep/original/DT9199.jpg,1868
https://images.metmuseum.org/CRDImages/ad/original/DT11172.jpg,1798
https://images.metmuseum.org/CRDImages/as/original/DP166092.jpg,19th century
https://images.metmuseum.org/CRDImages/ep/original/DP-19279-001.jpg,1889
https://images.metmuseum.org/CRDImages/ep/original/DP145947.jpg,ca. 1655–60
https://images.metmuseum.org/CRDImages/ep/original/DP120945.jpg,1622–23
https://images.metmuseum.org/CRDImages/ep/original/DT10251.jpg,ca. 1640–45
https://images.metmuseum.org/CRDImages/ep/original/DT7229.jpg,ca. 1445–50
https://images.metmuseum.org/CRDImages/ep/original/DP273105.jpg,1900–1906
https://images.metmuseum.org/CRDImages/ad/original/ap95.23.jpg,ca. 1824
https://images.metmuseum.org/CRDImages/ep/original/DT5476.jpg,ca. 1545–50
https://images.metmuseum.org/CRDImages/ep/original/DP164786.jpg,1796 or 1797
https://images.metmuseum.org/CRDImages/ad/original/DP-16284-001.jpg,1869
https://images.metmuseum.org/CRDImages/ep/original/DT1909.jpg,1865–66
https://images.metmuseum.org/CRDImages/rl/original/DT707.jpg,1445
https://images.metmuseum.org/CRDImages/as/original/DT8232.jpg,ca. 1660
https://images.metmuseum.org/CRDImages/rl/original/DT3158.jpg,mid- to late 1780s
https://images.metmuseum.org/CRDImages/ep/original/ep22.45.10.bw.R.jpg,1645
https://images.metmuseum.org/CRDImages/ep/original/DP-19630-001.jpg,ca. 1515–20
https://images.metmuseum.org/CRDImages/ep/original/DP169460.jpg,ca. 1823–26
https://images.metmuseum.org/CRDImages/ep/original/DP-19523-001.jpg,ca. 1470
https://images.metmuseum.org/CRDImages/ep/original/ep92.10.47.bw.R.jpg,ca. 1866
https://images.metmuseum.org/CRDImages/ep/original/DT332111.jpg,ca. 1852
https://images.metmuseum.org/CRDImages/rl/original/DP347226.jpg,ca. 1577–87
https://images.metmuseum.org/CRDImages/ad/original/ap17.160.jpg,ca. 1812–16
https://images.metmuseum.org/CRDImages/ep/original/DP213052.jpg,1761–66
https://images.metmuseum.org/CRDImages/ad/original/DP161212.jpg,ca. 1896
https://images.metmuseum.org/CRDImages/ep/original/DP123820.jpg,ca. 1650
https://images.metmuseum.org/CRDImages/ep/original/DP169448.jpg,ca. 1786–1806
https://images.metmuseum.org/CRDImages/as/original/LC-30_76_286_housing--003_crop.jpg,16th–17th century
https://images.metmuseum.org/CRDImages/ep/original/DT4603.jpg,1744
https://images.metmuseum.org/CRDImages/ad/original/DT5422.jpg,1838
https://images.metmuseum.org/CRDImages/as/original/34_89_recto.jpg,1810–15
https://images.metmuseum.org/CRDImages/ep/original/DP-22532-001.jpg,1742
https://images.metmuseum.org/CRDImages/ep/original/DP302937.jpg,probably 1862
https://images.metmuseum.org/CRDImages/ep/original/DP164876.jpg,1835
https://images.metmuseum.org/CRDImages/es/original/DP-14762-179.jpg,ca. 1772
https://images.metmuseum.org/CRDImages/ep/original/DP145903.jpg,probably 1660s
https://images.metmuseum.org/CRDImages/ad/original/162278.jpg,1840
https://images.metmuseum.org/CRDImages/ep/original/DT2146.jpg,ca. 1877
https://images.metmuseum.org/CRDImages/ep/original/DP232030.jpg,1836
https://images.metmuseum.org/CRDImages/cl/original/DP212505.jpg,1464–1507
https://images.metmuseum.org/CRDImages/ad/original/ap25.110.5.jpg,1870
https://images.metmuseum.org/CRDImages/ep/original/ep26.100.bw.R.jpg,ca. 1850–52
https://images.metmuseum.org/CRDImages/ad/original/ap93.18.1.jpg,1872
https://images.metmuseum.org/CRDImages/ep/original/Villegas_87_15_39_Examining_Arms_Cropped.jpg,1870
https://images.metmuseum.org/CRDImages/as/original/38_106_3_115887.jpg,19th century
https://images.metmuseum.org/CRDImages/ad/original/DP165122.jpg,ca. 1769
https://images.metmuseum.org/CRDImages/as/original/38_106_7_115891.jpg,19th century
https://images.metmuseum.org/CRDImages/as/original/DP-14823-002.jpg,1874
https://images.metmuseum.org/CRDImages/as/original/DP112943.jpg,ca. 1712
https://images.metmuseum.org/CRDImages/ad/original/ap99.29.2.jpg,1831–32
https://images.metmuseum.org/CRDImages/ep/original/DP-18296-035.jpg,ca. 1580–85
https://images.metmuseum.org/CRDImages/ad/original/DP232469.jpg,1894
https://images.metmuseum.org/CRDImages/ad/original/191324.jpg,ca. 1790
https://images.metmuseum.org/CRDImages/ad/original/DT7414.jpg,1851
https://images.metmuseum.org/CRDImages/rl/original/DT3046.jpg,ca. 1365
https://images.metmuseum.org/CRDImages/ep/original/DP-1149-001.jpg,late 1660s
https://images.metmuseum.org/CRDImages/ad/original/ap03.31.jpg,1868
https://images.metmuseum.org/CRDImages/ad/original/LC-2019_11-001.jpg,1852
https://images.metmuseum.org/CRDImages/rl/original/DP317341.jpg,first quarter 14th century
https://images.metmuseum.org/CRDImages/ep/original/DP120419.jpg,early 1660s
https://images.metmuseum.org/CRDImages/ep/original/DT5279.jpg,possibly 1230s
https://images.metmuseum.org/CRDImages/ep/original/DT267444.jpg,1867–68
https://images.metmuseum.org/CRDImages/ad/original/ap67.55.164.jpg,1910 or 1911
https://images.metmuseum.org/CRDImages/ep/original/DP-21084-001.jpg,early or mid-1650s
https://images.metmuseum.org/CRDImages/ep/original/DP213831.jpg,shortly after 1450
https://images.metmuseum.org/CRDImages/ep/original/DT4166.jpg,1340s
https://images.metmuseum.org/CRDImages/ep/original/DP354159.jpg,1876
https://images.metmuseum.org/CRDImages/ep/original/DP-17370-001.jpg,1798
https://images.metmuseum.org/CRDImages/ep/original/DT7237.jpg,probably after 1520
https://images.metmuseum.org/CRDImages/ad/original/ap54.90.183.jpg,1870
https://images.metmuseum.org/CRDImages/ad/original/ap87.18.jpg,1887
https://images.metmuseum.org/CRDImages/ep/original/DP-20749-001.jpg,1521
https://images.metmuseum.org/CRDImages/rl/original/DT3015.jpg,1315–30
https://images.metmuseum.org/CRDImages/ep/original/DT403.jpg,1823
https://images.metmuseum.org/CRDImages/ad/original/DP135399.jpg,1887
https://images.metmuseum.org/CRDImages/ep/original/DP324593.jpg,1767
https://images.metmuseum.org/CRDImages/rl/original/DT3034.jpg,1450–60
https://images.metmuseum.org/CRDImages/ep/original/ep1975.280.6.bw.R.jpg,possibly ca. 1870–82
https://images.metmuseum.org/CRDImages/ep/original/DP-17152-001.jpg,1547
https://images.metmuseum.org/CRDImages/ep/original/DP-416-001.jpg,1801
https://images.metmuseum.org/CRDImages/ep/original/DP-17631-001.jpg,1720s
https://images.metmuseum.org/CRDImages/ad/original/ap26.129.2.jpg,ca. 1775
https://images.metmuseum.org/CRDImages/ep/original/DP-13360-001.jpg,ca. 1845
https://images.metmuseum.org/CRDImages/rl/original/DT3076.jpg,Early sixteenth century
https://images.metmuseum.org/CRDImages/rl/original/LC-1975_1_065a-001.jpg,ca. 1365
https://images.metmuseum.org/CRDImages/ad/original/ap1971.249.jpg,ca. 1830
https://images.metmuseum.org/CRDImages/ep/original/DP162157.jpg,ca. 1780
https://images.metmuseum.org/CRDImages/ep/original/DP243354.jpg,1912–13
https://images.metmuseum.org/CRDImages/ad/original/ap74.48.jpg,1869
https://images.metmuseum.org/CRDImages/ep/original/DP-14936-010.jpg,1670s
https://images.metmuseum.org/CRDImages/ad/original/DP-1427-021.jpg,1870s
https://images.metmuseum.org/CRDImages/ep/original/DP169650.jpg,ca. 1828
https://images.metmuseum.org/CRDImages/ep/original/DP169391.jpg,mid-19th century
https://images.metmuseum.org/CRDImages/ep/original/DP136266.jpg,1880
https://images.metmuseum.org/CRDImages/ep/original/DT1503.jpg,1885
https://images.metmuseum.org/CRDImages/as/original/38_106_6_115890.jpg,19th century
https://images.metmuseum.org/CRDImages/ad/original/25456_83.2.96.jpg,1846–83
https://images.metmuseum.org/CRDImages/ep/original/DT323419.jpg,1900–1910
https://images.metmuseum.org/CRDImages/ep/original/DP-14092-001.jpg,ca. 1842–43
https://images.metmuseum.org/CRDImages/ep/original/DT1448.jpg,ca. 1598
https://images.metmuseum.org/CRDImages/ep/original/ep1972.145.4.bw.R.jpg,1871
https://images.metmuseum.org/CRDImages/ep/original/DP103066.jpg,ca. 1786–1806
https://images.metmuseum.org/CRDImages/ad/original/DT5510.jpg,ca. 1848
https://images.metmuseum.org/CRDImages/ep/original/DT9200.jpg,1888
https://images.metmuseum.org/CRDImages/ad/original/ap50.155.2.jpg,1857
https://images.metmuseum.org/CRDImages/ep/original/DP164826.jpg,1732
https://images.metmuseum.org/CRDImages/ep/original/ep21.70.4.R.jpg,ca. 1865–70
https://images.metmuseum.org/CRDImages/ep/original/DT2156.jpg,1869
https://images.metmuseum.org/CRDImages/ep/original/DP-16590-001.jpg,1865
https://images.metmuseum.org/CRDImages/rl/original/DT3011.jpg,1370–88
https://images.metmuseum.org/CRDImages/ep/original/DT8851.jpg,ca. 1495
https://images.metmuseum.org/CRDImages/ad/original/ap1972.263.1.jpg,ca. 1710
https://images.metmuseum.org/CRDImages/as/original/DP-15190-001.jpg,18th century
https://images.metmuseum.org/CRDImages/ep/original/DP-13614-001.jpg,1537–40
https://images.metmuseum.org/CRDImages/ad/original/DT2891.jpg,1857
https://images.metmuseum.org/CRDImages/ad/original/DT2069.jpg,1788
https://images.metmuseum.org/CRDImages/ep/original/DP-14936-023.jpg,ca. 1512–15
https://images.metmuseum.org/CRDImages/ep/original/DP146455.jpg,ca. 1670
https://images.metmuseum.org/CRDImages/as/original/DP156171.jpg,ca. 1725
https://images.metmuseum.org/CRDImages/aa/original/DP229840.jpg,ca. 1580–85
https://images.metmuseum.org/CRDImages/ep/original/DP-16344-001.jpg,1655–60
https://images.metmuseum.org/CRDImages/ep/original/ep92.10.46.bw.R.jpg,ca. 1866
https://images.metmuseum.org/CRDImages/ad/original/DT3850.jpg,ca. 1840
https://images.metmuseum.org/CRDImages/ad/original/DP333083.jpg,ca. 1702
https://images.metmuseum.org/CRDImages/ep/original/ep97.40.R.jpg,1857
https://images.metmuseum.org/CRDImages/ep/original/DP146454.jpg,1633
https://images.metmuseum.org/CRDImages/ep/original/DT2675.jpg,1724
https://images.metmuseum.org/CRDImages/ep/original/ep92.10.45.bw.R.jpg,ca. 1866
https://images.metmuseum.org/CRDImages/ep/original/ep30.95.241.bw.R.jpg,ca. 1645
https://images.metmuseum.org/CRDImages/ep/original/DP143162.jpg,1640
https://images.metmuseum.org/CRDImages/ad/original/ap22.45.2.jpg,1830
https://images.metmuseum.org/CRDImages/ep/original/DP-13445-001.jpg,1865
https://images.metmuseum.org/CRDImages/ep/original/DP123853.jpg,ca. 1810
https://images.metmuseum.org/CRDImages/ep/original/DP-20595-001.jpg,1872
https://images.metmuseum.org/CRDImages/ad/original/DT10421.jpg,1852
https://images.metmuseum.org/CRDImages/ad/original/ap17.182.jpg,ca. 1895–1900
https://images.metmuseum.org/CRDImages/ep/original/DP-16592-001.jpg,ca. 1870
https://images.metmuseum.org/CRDImages/ep/original/DT224757.jpg,ca. 1868
https://images.metmuseum.org/CRDImages/rl/original/DP328374.jpg,late 15th–early 16th century
https://images.metmuseum.org/CRDImages/ep/original/DP236807.jpg,after 1610
https://images.metmuseum.org/CRDImages/ep/original/DP280377.jpg,ca. 1540
https://images.metmuseum.org/CRDImages/rl/original/DP366036.jpg,mid-1430s
https://images.metmuseum.org/CRDImages/ma/original/CT_2860.jpg,1918
https://images.metmuseum.org/CRDImages/ad/original/25656.jpg,1800–1883
https://images.metmuseum.org/CRDImages/ep/original/DP-12955-001.jpg,ca. 1780
https://images.metmuseum.org/CRDImages/ep/original/DP162159.jpg,ca. 1606
https://images.metmuseum.org/CRDImages/ep/original/DP358280.jpg,early 1490s
https://images.metmuseum.org/CRDImages/ad/original/ap67.155.1.jpg,1888
https://images.metmuseum.org/CRDImages/ep/original/DP168286.jpg,ca. 1789
https://images.metmuseum.org/CRDImages/ad/original/ap88.18.jpg,ca. 1803
https://images.metmuseum.org/CRDImages/ep/original/DP252576.jpg,ca. 1670
https://images.metmuseum.org/CRDImages/ep/original/DP146453.jpg,mid- or late 1660s
https://images.metmuseum.org/CRDImages/as/original/DT4984.jpg,1845–46
https://images.metmuseum.org/CRDImages/ep/original/DP168803.jpg,ca. 1317–19
https://images.metmuseum.org/CRDImages/ep/original/DP331532.jpg,ca. 1868–69
https://images.metmuseum.org/CRDImages/rl/original/DT3111.jpg,1896
https://images.metmuseum.org/CRDImages/ad/original/ap64.97.5.jpg,1800–1850
https://images.metmuseum.org/CRDImages/md/original/DP362233.jpg,A.D. mid-2nd–mid-4th century
https://images.metmuseum.org/CRDImages/as/original/14_140_14_F_sf.jpg,17th century
https://images.metmuseum.org/CRDImages/ep/original/DT1953.jpg,1901 or 1902
https://images.metmuseum.org/CRDImages/as/original/DP205533.jpg,dated 1881
https://images.metmuseum.org/CRDImages/ad/original/ap63.138.3.jpg,ca. 1850
https://images.metmuseum.org/CRDImages/ad/original/DT2076.jpg,1865
https://images.metmuseum.org/CRDImages/ep/original/DT4425.jpg,ca. 1865–67
https://images.metmuseum.org/CRDImages/ep/original/DP-20336-001.jpg,1894
https://images.metmuseum.org/CRDImages/ep/original/DP164779.jpg,ca. 1465
https://images.metmuseum.org/CRDImages/ad/original/DT86.jpg,1871
https://images.metmuseum.org/CRDImages/ep/original/DT1860.jpg,1891–92
https://images.metmuseum.org/CRDImages/as/original/38_106_9_115893.jpg,19th century
https://images.metmuseum.org/CRDImages/ep/original/DP-18251-001.jpg,1662
https://images.metmuseum.org/CRDImages/ep/original/DP161260.jpg,ca. 1490–1500
https://images.metmuseum.org/CRDImages/ep/original/DT4204.jpg,1880
https://images.metmuseum.org/CRDImages/ep/original/DP-19632-001.jpg,1528–29
https://images.metmuseum.org/CRDImages/aa/original/DP162146.jpg,dated 1572
https://images.metmuseum.org/CRDImages/ad/original/ap98.14.jpg,1881
https://images.metmuseum.org/CRDImages/ad/original/DT228023.jpg,ca. 1880–85
https://images.metmuseum.org/CRDImages/ep/original/DP240360.jpg,ca. 1465–70
https://images.metmuseum.org/CRDImages/ep/original/DP278968.jpg,1533
https://images.metmuseum.org/CRDImages/ad/original/ap25.85.1.jpg,ca. 1840
https://images.metmuseum.org/CRDImages/ep/original/DP-20393-001.jpg,1475–99
https://images.metmuseum.org/CRDImages/ad/original/DT2038.jpg,1882
https://images.metmuseum.org/CRDImages/ep/original/77J_045R2M.jpg,ca. 1902–6
https://images.metmuseum.org/CRDImages/as/original/DP156134.jpg,ca. 1825
https://images.metmuseum.org/CRDImages/ad/original/ap96.23.jpg,1877
https://images.metmuseum.org/CRDImages/ep/original/DP298059.jpg,1738
https://images.metmuseum.org/CRDImages/ad/original/ap92.17.jpg,1892
https://images.metmuseum.org/CRDImages/ep/original/DP-415-001.jpg,after 1810
https://images.metmuseum.org/CRDImages/ep/original/DP150999.jpg,ca. 1824
https://images.metmuseum.org/CRDImages/ep/original/DP162170.jpg,1789
https://images.metmuseum.org/CRDImages/ad/original/APS224.jpg,1857
https://images.metmuseum.org/CRDImages/ep/original/DP318275.jpg,1863?
https://images.metmuseum.org/CRDImages/ep/original/DP147594.jpg,ca. 1660
https://images.metmuseum.org/CRDImages/ep/original/DP145912.jpg,probably ca. 1658–62
https://images.metmuseum.org/CRDImages/rl/original/DT3093.jpg,ca. 1500
https://images.metmuseum.org/CRDImages/ad/original/ap74.6.jpg,1872
https://images.metmuseum.org/CRDImages/ep/original/DT1981.jpg,1871
https://images.metmuseum.org/CRDImages/ep/original/DP164805.jpg,ca. 1810–11
https://images.metmuseum.org/CRDImages/ep/original/DT8649.jpg,1863
https://images.metmuseum.org/CRDImages/as/original/4077.jpg,19th century
https://images.metmuseum.org/CRDImages/ad/original/DT2043.jpg,1794
https://images.metmuseum.org/CRDImages/ep/original/DP-20209-001.jpg,late 1560s
https://images.metmuseum.org/CRDImages/rl/original/DP-17014-001.jpg,ca. 1350
https://images.metmuseum.org/CRDImages/as/original/DP166069.jpg,mid-18th century
https://images.metmuseum.org/CRDImages/ep/original/DP160223.jpg,1885
https://images.metmuseum.org/CRDImages/ep/original/DT2615.jpg,1370–75
https://images.metmuseum.org/CRDImages/ep/original/ep46.150.2.bw.R.jpg,1875
https://images.metmuseum.org/CRDImages/rl/original/DT3099.jpg,ca. 1666–67
https://images.metmuseum.org/CRDImages/as/original/DP146534.jpg,ca. 1800–10
https://images.metmuseum.org/CRDImages/ad/original/ap38.153.jpg,1877
https://images.metmuseum.org/CRDImages/ep/original/DT1453.jpg,1472
https://images.metmuseum.org/CRDImages/ad/original/DT5511.jpg,ca. 1825
https://images.metmuseum.org/CRDImages/ep/original/DP143205.jpg,ca. 1653–54
https://images.metmuseum.org/CRDImages/ep/original/DP104367.jpg,ca. 1600–1604
https://images.metmuseum.org/CRDImages/ad/original/DP361299.jpg,by 1908
https://images.metmuseum.org/CRDImages/ad/original/DT2729.jpg,1901–2
https://images.metmuseum.org/CRDImages/ep/original/DP169470.jpg,ca. 1805–10
https://images.metmuseum.org/CRDImages/ad/original/DT231040.jpg,ca. 1803
https://images.metmuseum.org/CRDImages/ad/original/ap08.90.jpg,ca. 1803
https://images.metmuseum.org/CRDImages/ep/original/DT10672.jpg,before 1635
https://images.metmuseum.org/CRDImages/ep/original/DP143186.jpg,1671
https://images.metmuseum.org/CRDImages/as/original/DP153193.jpg,ca. 1780
https://images.metmuseum.org/CRDImages/ad/original/DT2050.jpg,ca. 1876–81
https://images.metmuseum.org/CRDImages/ad/original/DT5586.jpg,1862
https://images.metmuseum.org/CRDImages/ep/original/DP-20395-001.jpg,ca. 1625–27
https://images.metmuseum.org/CRDImages/ad/original/ap11.34.1.jpg,1878
https://images.metmuseum.org/CRDImages/ep/original/DP-14201-001.jpg,1891
https://images.metmuseum.org/CRDImages/as/original/DP227587.jpg,ca. 1800
https://images.metmuseum.org/CRDImages/as/original/DT4284.jpg,ca. 1707–8
https://images.metmuseum.org/CRDImages/ad/original/ap08.237.3.jpg,ca. 1895
https://images.metmuseum.org/CRDImages/ep/original/DP169214.jpg,1778
https://images.metmuseum.org/CRDImages/ep/original/DP296529.jpg,1512
https://images.metmuseum.org/CRDImages/ep/original/DP-13139-001.jpg,1787
https://images.metmuseum.org/CRDImages/ep/original/ep1980.411.R.jpg,1796
https://images.metmuseum.org/CRDImages/ep/original/DP278746.jpg,ca. 1618–22
https://images.metmuseum.org/CRDImages/ep/original/DP-14344-001.jpg,1846
https://images.metmuseum.org/CRDImages/ep/original/DT1960.jpg,ca. 1852–57
https://images.metmuseum.org/CRDImages/ad/original/DT84.jpg,1869
https://images.metmuseum.org/CRDImages/ad/original/DT9052.jpg,1872
https://images.metmuseum.org/CRDImages/ad/original/DP167126.jpg,ca. 1779–81
https://images.metmuseum.org/CRDImages/ep/original/ep16.148.3.bw.R.jpg,1894
https://images.metmuseum.org/CRDImages/ep/original/DP169471.jpg,1838
https://images.metmuseum.org/CRDImages/as/original/64_167_2.jpg,ca. 1800
https://images.metmuseum.org/CRDImages/ep/original/DP130322.jpg,ca. 1877
https://images.metmuseum.org/CRDImages/ep/original/DP-19651-001.jpg,ca. 1724
https://images.metmuseum.org/CRDImages/ad/original/DT381.jpg,finished 1899
https://images.metmuseum.org/CRDImages/as/original/DT5379.jpg,ca. 1710–20
https://images.metmuseum.org/CRDImages/is/original/sf1971-22b.jpg,early 19th century
https://images.metmuseum.org/CRDImages/ad/original/ap1973.123.jpg,ca. 1835
https://images.metmuseum.org/CRDImages/es/original/32097.jpg,15th–16th century
https://images.metmuseum.org/CRDImages/as/original/DP153186.jpg,ca. 1800
https://images.metmuseum.org/CRDImages/ep/original/DP136267.jpg,1645
https://images.metmuseum.org/CRDImages/ad/original/co.ap.95.13.1_1.jpg,1855
https://images.metmuseum.org/CRDImages/rl/original/LC-1975_1_107-001.jpg,ca. 1458–61
https://images.metmuseum.org/CRDImages/as/original/DP166117.jpg,ca. 1830
https://images.metmuseum.org/CRDImages/ad/original/ap99.29.1.jpg,1831–32
https://images.metmuseum.org/CRDImages/ep/original/DT4532.jpg,ca. 1635
https://images.metmuseum.org/CRDImages/ep/original/DP146449.jpg,ca. 1665
https://images.metmuseum.org/CRDImages/as/original/DP-18170-001.jpg,ca. 1868
https://images.metmuseum.org/CRDImages/ep/original/DP346474.jpg,1890
https://images.metmuseum.org/CRDImages/as/original/2006_475_O.jpg,ca. 1825
https://images.metmuseum.org/CRDImages/as/original/DP152300.jpg,mid-late 19th century
https://images.metmuseum.org/CRDImages/ad/original/DT11882.jpg,1782
https://images.metmuseum.org/CRDImages/ep/original/DP146444.jpg,ca. 1665
https://images.metmuseum.org/CRDImages/ma/original/43.47.6 - color.jpg,ca. 1941
https://images.metmuseum.org/CRDImages/ad/original/DP224363.jpg,1910
https://images.metmuseum.org/CRDImages/ad/original/DP-16346-001.jpg,18th century
https://images.metmuseum.org/CRDImages/as/original/DP-1310-001.jpg,19th century
https://images.metmuseum.org/CRDImages/ad/original/ap1985.354.jpg,ca. 1855
https://images.metmuseum.org/CRDImages/ep/original/DP134149.jpg,ca. 1430
https://images.metmuseum.org/CRDImages/ep/original/DT11343.jpg,after 1595
https://images.metmuseum.org/CRDImages/ep/original/DP346117.jpg,by 1853
https://images.metmuseum.org/CRDImages/ep/original/DP-14286-009.jpg,late 1720s
https://images.metmuseum.org/CRDImages/ep/original/DT1971.jpg,1871
https://images.metmuseum.org/CRDImages/as/original/DP166118.jpg,19th century
https://images.metmuseum.org/CRDImages/as/original/DP166108.jpg,early 19th century
https://images.metmuseum.org/CRDImages/ad/original/157006.jpg,ca. 1790
https://images.metmuseum.org/CRDImages/es/original/32096.jpg,15th–16th century
https://images.metmuseum.org/CRDImages/ep/original/DP-14936-055.jpg,1865
https://images.metmuseum.org/CRDImages/rl/original/DT3135.jpg,1881–82
https://images.metmuseum.org/CRDImages/ep/original/DP154560.jpg,ca. 1450
https://images.metmuseum.org/CRDImages/ad/original/DT2047.jpg,1877
https://images.metmuseum.org/CRDImages/ep/original/DP323397.jpg,1762
https://images.metmuseum.org/CRDImages/ep/original/ep60.122.R.jpg,1872
https://images.metmuseum.org/CRDImages/ep/original/DP318355.jpg,1620s
https://images.metmuseum.org/CRDImages/ep/original/DT4167.jpg,ca. 1765–68
https://images.metmuseum.org/CRDImages/ep/original/DT1980.jpg,1866
https://images.metmuseum.org/CRDImages/ep/original/DP120724.jpg,1765
https://images.metmuseum.org/CRDImages/ad/original/DP101530.jpg,ca. 1783–84
https://images.metmuseum.org/CRDImages/ad/original/DT7719.jpg,1852
https://images.metmuseum.org/CRDImages/ep/original/DP-17567-001.jpg,1846
https://images.metmuseum.org/CRDImages/ep/original/DP137850.jpg,ca. 1750
https://images.metmuseum.org/CRDImages/ad/original/DT83.jpg,1866
https://images.metmuseum.org/CRDImages/ep/original/DP169651.jpg,1888
https://images.metmuseum.org/CRDImages/ep/original/DP-19019-001.jpg,1863
https://images.metmuseum.org/CRDImages/ad/original/DT63.jpg,ca. 1820s
https://images.metmuseum.org/CRDImages/as/original/56_121_1_162291.jpg,18th–19th century
https://images.metmuseum.org/CRDImages/ep/original/DP-17613-001.jpg,1740s
https://images.metmuseum.org/CRDImages/ep/original/DT9008.jpg,early 1840s
https://images.metmuseum.org/CRDImages/ep/original/DP124053.jpg,late 1760s
https://images.metmuseum.org/CRDImages/ma/original/43.47.7 - color.jpg,1941
https://images.metmuseum.org/CRDImages/ep/original/DP169499.jpg,1756
https://images.metmuseum.org/CRDImages/ad/original/ap90.24.jpg,1863
https://images.metmuseum.org/CRDImages/ep/original/DP280784.jpg,ca. 1530
https://images.metmuseum.org/CRDImages/ad/original/186412.jpg,ca. 1807
https://images.metmuseum.org/CRDImages/as/original/38_106_8_115892.jpg,19th century
https://images.metmuseum.org/CRDImages/ep/original/DP169994.jpg,1860
https://images.metmuseum.org/CRDImages/ep/original/EP264.jpg,ca. 1390–96
https://images.metmuseum.org/CRDImages/ep/original/DP145953.jpg,ca. 1670
https://images.metmuseum.org/CRDImages/as/original/DP166112.jpg,early 19th century
https://images.metmuseum.org/CRDImages/is/original/DP-15521-001.jpg,ca 1820
https://images.metmuseum.org/CRDImages/ep/original/DP169389.jpg,late 1760s
https://images.metmuseum.org/CRDImages/ep/original/DT240201.jpg,1875
https://images.metmuseum.org/CRDImages/ep/original/DT2550.jpg,1814–15
https://images.metmuseum.org/CRDImages/ep/original/DT2553.jpg,1859
https://images.metmuseum.org/CRDImages/as/original/DP146856.jpg,19th century
https://images.metmuseum.org/CRDImages/ad/original/ap74.44.jpg,1869
https://images.metmuseum.org/CRDImages/rl/original/DT3131.jpg,1892
https://images.metmuseum.org/CRDImages/rl/original/DP366058.jpg,1447–65
https://images.metmuseum.org/CRDImages/ep/original/DP162138.jpg,1793
https://images.metmuseum.org/CRDImages/ep/original/DP-16581-001.jpg,1597
https://images.metmuseum.org/CRDImages/as/original/18_146_3_55933.jpg,18th century
https://images.metmuseum.org/CRDImages/ep/original/DT2005.jpg,ca. 1859
https://images.metmuseum.org/CRDImages/ep/original/DP169629.jpg,1824
https://images.metmuseum.org/CRDImages/ep/original/DP-19457-001.jpg,ca. 1740
https://images.metmuseum.org/CRDImages/as/original/56_124_5_O1.jpg,19th century
https://images.metmuseum.org/CRDImages/ep/original/DP323414.jpg,ca. 1647
https://images.metmuseum.org/CRDImages/ep/original/DP146486.jpg,1635–39
https://images.metmuseum.org/CRDImages/ep/original/DT4574.jpg,1852–54
https://images.metmuseum.org/CRDImages/ep/original/DP244873.jpg,ca. 1657
https://images.metmuseum.org/CRDImages/ad/original/ap54.90.89.jpg,1858
https://images.metmuseum.org/CRDImages/ep/original/DT1961.jpg,1857
https://images.metmuseum.org/CRDImages/ep/original/DP-21954-001.jpg,1876
https://images.metmuseum.org/CRDImages/ep/original/DP-15888-001.jpg,ca. 1840
https://images.metmuseum.org/CRDImages/ad/original/ap50.9.jpg,1879
https://images.metmuseum.org/CRDImages/ad/original/DT64.jpg,1818
https://images.metmuseum.org/CRDImages/ad/original/ap41.18.jpg,ca. 1830–31
https://images.metmuseum.org/CRDImages/rl/original/DT3000.jpg,ca. 1315
https://images.metmuseum.org/CRDImages/ep/original/DP332562.jpg,ca. 1870–73
https://images.metmuseum.org/CRDImages/ep/original/DT1484.jpg,ca. 1500
https://images.metmuseum.org/CRDImages/ep/original/DT2791.jpg,1879–1883
https://images.metmuseum.org/CRDImages/ad/original/DT7282.jpg,ca. 1889
https://images.metmuseum.org/CRDImages/ep/original/DP-19502-001.jpg,1476
https://images.metmuseum.org/CRDImages/ep/original/DT225534.jpg,1860s
https://images.metmuseum.org/CRDImages/ep/original/DP145397.jpg,ca. 1650–51
https://images.metmuseum.org/CRDImages/ad/original/ap20.87.jpg,1883
https://images.metmuseum.org/CRDImages/ep/original/Wrightsman23.jpg,1770s
https://images.metmuseum.org/CRDImages/ep/original/DP-18296-025.jpg,ca. 1510
https://images.metmuseum.org/CRDImages/ad/original/APS530.jpg,1872
https://images.metmuseum.org/CRDImages/ad/original/DP-1427-017.jpg,1870s
https://images.metmuseum.org/CRDImages/ad/original/ap37.20.1.jpg,ca. 1902
https://images.metmuseum.org/CRDImages/ad/original/DT104.jpg,1907
https://images.metmuseum.org/CRDImages/ep/original/DP257756.jpg,ca. 1885
https://images.metmuseum.org/CRDImages/ep/original/DT1140.jpg,1881
https://images.metmuseum.org/CRDImages/ep/original/DT5321.jpg,ca. 1660
https://images.metmuseum.org/CRDImages/ad/original/ap54.51.jpg,ca. 1828
https://images.metmuseum.org/CRDImages/ad/original/ap64.117.jpg,1902 or 1903
https://images.metmuseum.org/CRDImages/ep/original/DP145930.jpg,1695
https://images.metmuseum.org/CRDImages/ep/original/ep41.100.32.bw.R.jpg,1481?
